X,Y
18.781759341771604,13.909839617676385
0.43841725390935427,5.157064069629672
11.27121776746312,-26.286879139721695
-4.7974373614863275,9.234575888817547
3.0078488972264203,-7.48733853519126
-36.96954118485352,6.924052273788881
3.50222221628686,47.638977365162475
13.37675528359555,-5.4630940941288415
-25.908144419060044,3.318609272464737
-5.300393154082631,3.275670433741891
25.476623751328923,-22.319000029857204
-41.40985310349385,24.255072650737155
-43.35106587197153,-9.419360514891716
-32.74319133716631,5.337462282873206
-44.96947809220689,-2.312765871289254
-63.84818401140823,-18.78258639809036
-46.400917511309316,4.748239039339094
-7.019826265907227,-16.529518081348357
-85.00371658731642,0.2913837029174523
-34.69555991355898,12.75600904850241
-34.600876490631386,-7.9873181193209835
-35.67682831652209,10.751113447572653
-47.71425378812126,-16.42652599876013
-44.8326380334853,-17.471931846641866
-63.61199660116692,-57.20529104267926
-35.236992309804364,-15.86813184672416
-19.216698293683812,-62.596998543829514
-39.85575928677396,2.5025348880145852
-71.08559862429581,-24.681312260960706
-41.475891595194845,67.09203037027754
-74.35410287805527,20.55019163004468
-66.92141134157404,3.3577681249912734
-61.14423947978722,16.685159532114845
-51.39044914376448,-30.70934865578574
-74.86417942529854,-7.037392458546098
-109.15093103397191,1.4022609277413705
-69.63881800482093,0.2241489629696647
-102.42907154822913,-7.88786308177075
-94.71666410148326,41.87609070599997
-109.68164398940573,-15.634573090327368
-98.19444308334482,11.538278599170583
-96.40655877299007,-11.279834913578531
-66.88244302409817,2.374552539838884
-114.74832761723515,-28.46677337102466
-133.9932515520306,18.708525453087987
-81.47901116991403,-5.384701678496503
-124.7970565552279,5.044542685047658
-151.4501442700831,11.154340676862814
-88.94886128303929,-4.991408002601222
-99.41107864876068,16.233824636313333
-129.3056535879184,36.473545932633826
-86.13004313024227,-3.3980859712051905
-122.10854705418987,1.7212258218179577
-144.96815263374566,23.78753992285388
-152.8655212941072,-4.678695186496707
-126.34019871333852,22.850470478110402
-159.1690224415685,17.78489686892079
-134.7246295372797,31.084625488136005
-151.71833832117298,-23.342154593877456
-150.74836626625137,36.99496778354178
-150.26182486334042,18.551689012816272
-173.36583364914685,2.167401859175474
-173.31598438285187,36.57133458530785
-132.5163408264522,-13.645965214870339
-123.4845018564655,23.38237129968233
-190.55364878445377,2.7146611325662793
-161.1416505672139,40.03866870458586
-204.26009926474094,12.834505260498231
-177.84738810515964,38.4700178096024
-142.38082738183886,-8.602987329795864
-146.16440006570645,-3.604476187431866
-143.94196445798147,-4.0929056002519015
-202.21664278207595,-23.540276877019263
-171.5986845483063,-2.6754509170151572
-177.97893447531897,54.0936761706401
-177.71374804529157,37.49790587733436
-196.35560594295822,-22.87885933493896
-190.0228252437531,11.777070597647223
-204.88618052587543,3.268357762601876
-232.040020701062,-7.334794858595666
-245.76954413651805,24.37055430430307
-222.38989725829546,39.54125395688485
-217.4751270063917,-3.3719903783288876
-134.11018627105756,-0.2909464939900799
-168.8820135894384,-16.676983916833723
-220.3919969491612,35.19072958833046
-214.4520858885102,1.115276930994586
-217.40013968047606,-41.64408934169631
-194.07474923137065,-24.119309603717113
-173.3049330869197,15.272446650565328
-208.37042586560293,-7.553711763025698
-208.657965625488,-64.88733016462304
-158.3705153241634,-59.97286340140174
-200.8405938363877,-45.28132013452256
-213.60915415527984,-12.109384912833548
-154.70372560592233,-66.40897780983644
-214.2986883647578,-40.25031612953275
-218.26178424321583,-83.31178103099587
-178.35901305007727,-75.65444452007921
-211.49894092162754,-35.75155468939283
-225.51449983604988,-55.729168726829705
-218.85289376617928,-75.91127918131981
-198.69643196347565,-10.88333555144306
-214.60835480466173,-11.616109419561155
-221.94299351335025,-35.348618011502936
-221.55920521682842,-60.62563021462345
-159.5155008674514,-31.64021641805714
-222.4237376586258,-33.149457275039374
-210.66873974645264,-90.61277538152083
-228.7599549500701,-72.99804728764927
-183.8520516752156,-94.57340443222164
-204.876393463815,-67.80341209298767
-204.89624056447425,-56.846096189874956
-205.69567983340102,-29.90904420015952
-244.4521496131884,-53.57478643638871
-209.32316654234813,-75.26330374965542
-146.65223519372282,-84.65271013617898
-223.08060542718147,-46.76741127232731
